LogType(v1.1),RootLogId,SubLogId,TransactionId,Instance,Operation,Status,User,Hostname,Protocol,Target,StartTime,ExecuteTime,ResponseCode,FullRequest,FullResponse,ReplayLogId
"internal","node11609220240350671CAI3G1_2","/1","","pcSubscriberId=008615800000007","READ","SUCCESSFUL","admin","node1","","{http://schemas.ericsson.com/ma/SAPC/}GetSAPCSubscription","2016-09-22 02.40.35.238","00 00:00:00.001","0","","JOBID=1871;",""
"internal","node11609220240350671CAI3G1_2","/2","","","GET","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.40.35.239","00 00:00:00.002","0","","",""
"southbound","node11609220240350671CAI3G1_2","/2/1","","","SEARCH","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.40.35.239","00 00:00:00.002","0","dn: serv=PCRF,mscId=008615800000007,ou=multiSCs,dc=operator,dc=com
Search Scope: SUBTREE
Search Filter: (objectClass=*)
Time Limit Milliseconds : 0
Count Limit: 0
Return Object: False
DerefAliases: ALWAYS
DerefLink: False","dn: serv=PCRF,mscId=008615800000007,ou=multiSCs,dc=operator,dc=com
Sms: 008615800000022
serv: PCRF
SSubId: 008615800000007
CDC: 6
SOpInf: uls_qq_1_01:101
SOpInf: uls_qq_1_02:102
SOpInf: uls_qq_1_03:103
SOpInf: uls_qq_1_04:104
SOpInf: uls_qq_1_05:105
SOpInf: uls_qq_1_06:106
SOpInf: uls_qq_1_07:107
SOpInf: uls_qq_1_08:108
SOpInf: uls_qq_1_09:109
SOpInf: uls_qq_1_10:110
SOpInf: uls_qq_1_11:111
SOpInf: uls_qq_1_12:112
SOpInf: uls_qq_1_13:113
SOpInf: uls_qq_2_01:201
SOpInf: uls_qq_2_02:202
SOpInf: uls_qq_2_03:203
SOpInf: uls_qq_2_04:204
SOpInf: uls_qq_3_01:301
SOpInf: uls_qq_3_02:302
SOpInf: uls_qq_3_03:303
SOpInf: uls_qq_3_04:304
SOpInf: uls_qq_3_05:305
SOpInf: uls_qq_4_01:401
SOpInf: uls_feixin_0_01:000
SOpInf: uls_feixin_2_01:202
SOpInf: uls_feixin_3_01:303
SOpInf: operateTime:20150402000000
SOpInf: sbt_feixin:0
SOpInf: sus_feixin:1
SOpInf: sbt_qq:1
SOpInf: sus_qq:2
SOpInf: usrBillCycleDate:98
SOpInf: PackageType:2
objectClass: top
objectClass: CUDBServiceAuxiliary
objectClass: SAPC
objectClass: SAPC1
objectClass: SAPC2
TrafId: usrIdentifier:008615800000007
TrafId: usrIMSI:460000000000011
GrpId: Silver
GrpId: Outpackage
GrpId: pg_feixin
GrpId: pg_qq
CharP: online

dn: GrpId=Silver
Gprio: 100
GrpId: Silver
objectClass: top
objectClass: SAPC3

dn: GrpId=Outpackage
StartD: 22-09-2016T02:40:34
Gprio: 30
GrpId: Outpackage
EndD: 29-09-2016
objectClass: top
objectClass: SAPC3

dn: GrpId=pg_feixin
StartD: 02-04-2015T00:00:08
Gprio: 100
GrpId: pg_feixin
EndD: 10-10-2016T11:11:18
objectClass: top
objectClass: SAPC3

dn: GrpId=pg_qq
StartD: 22-09-2016T02:40:34
Gprio: 100
GrpId: pg_qq
EndD: 10-10-2016T22:22:22
objectClass: top
objectClass: SAPC3

",""
"northbound","node11609220240350672CAI3G1_2","","","ISDN=008615800000007","Set","SUCCESSFUL","admin","node1","CAI3G1_2","SAPC@http://www.chinamobile.com/PCRF/","2016-09-22 02.40.35.298","00 00:00:00.095","0","<soapenv:Envelope xmlns:soapenv=""http://schemas.xmlsoap.org/soap/envelope/"" xmlns:pcrf=""http://www.chinamobile.com/PCRF/"" xmlns:pcrf1=""pcrf:soap""><soapenv:Header><pcrf:Header>
           <Address>127.0.0.1</Address>
         <Username>admin</Username>
         <Password>******</Password>
         <time>?</time>
         <serial>?</serial>
      </pcrf:Header></soapenv:Header><soapenv:Body>
      <pcrf1:updateUsrLocation>
         <inPara>
            <subscriber>
               <attribute>
                   <key>usrIdentifier</key>
                  <value>008615800000007</value>
               </attribute>
            </subscriber>
            <subscribedUsrLocation>
               <attribute>
                  <key>ServiceCode</key>
                  <value>qq</value>
               </attribute>
               <attribute>
                  <key>UsrLocation</key>
                  <value>2-011,36-021,2-201,9-22,1-201,2-301,9-32</value>
               </attribute>
                 <attribute>
                  <key>operateTime</key>
                  <value>20150324111115</value>
               </attribute>
            </subscribedUsrLocation>
 
         </inPara>
      </pcrf1:updateUsrLocation>
   </soapenv:Body></soapenv:Envelope>","<S:Envelope xmlns:S=""http://schemas.xmlsoap.org/soap/envelope/""><S:Body><ns3:updateUsrLocationResponse xmlns:ns2=""http://www.chinamobile.com/PCRF/"" xmlns:ns3=""pcrf:soap""><result><resultCode>0</resultCode></result></ns3:updateUsrLocationResponse></S:Body></S:Envelope>",""
"internal","node11609220240350672CAI3G1_2","/1","","pcSubscriberId=008615800000007","UPDATE","SUCCESSFUL","admin","node1","","{http://schemas.ericsson.com/ma/SAPC/}SetSAPCSubscription","2016-09-22 02.40.35.372","00 00:00:00.000","0","<?xml version=""1.0"" encoding=""ISO-8859-1"" standalone=""yes""?>
<SetSAPCSubscription xmlns=""http://schemas.ericsson.com/ma/SAPC/"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" pcSubscriberId=""008615800000007"">
<pcOperatorSpecificInfo pcOperatorSpecificInfo=""uls_qq_2_01:011"">
<pcOperatorSpecificInfo>uls_qq_2_01:011</pcOperatorSpecificInfo>
</pcOperatorSpecificInfo>
<pcOperatorSpecificInfo pcOperatorSpecificInfo=""uls_qq_2_02:201"">
<pcOperatorSpecificInfo>uls_qq_2_02:201</pcOperatorSpecificInfo>
</pcOperatorSpecificInfo>
<pcOperatorSpecificInfo pcOperatorSpecificInfo=""uls_qq_2_03:301"">
<pcOperatorSpecificInfo>uls_qq_2_03:301</pcOperatorSpecificInfo>
</pcOperatorSpecificInfo>
<pcOperatorSpecificInfo pcOperatorSpecificInfo=""uls_qq_36_01:021"">
<pcOperatorSpecificInfo>uls_qq_36_01:021</pcOperatorSpecificInfo>
</pcOperatorSpecificInfo>
<pcOperatorSpecificInfo pcOperatorSpecificInfo=""uls_qq_9_01:22"">
<pcOperatorSpecificInfo>uls_qq_9_01:22</pcOperatorSpecificInfo>
</pcOperatorSpecificInfo>
<pcOperatorSpecificInfo pcOperatorSpecificInfo=""uls_qq_9_02:32"">
<pcOperatorSpecificInfo>uls_qq_9_02:32</pcOperatorSpecificInfo>
</pcOperatorSpecificInfo>
<pcOperatorSpecificInfo pcOperatorSpecificInfo=""uls_qq_1_01:201"">
<pcOperatorSpecificInfo>uls_qq_1_01:201</pcOperatorSpecificInfo>
</pcOperatorSpecificInfo>
<pcOperatorSpecificInfo pcOperatorSpecificInfo=""operateTime:20150402000000"" xsi:nil=""true""/>
<pcOperatorSpecificInfo pcOperatorSpecificInfo=""operateTime:20150324111115"">
<pcOperatorSpecificInfo>operateTime:20150324111115</pcOperatorSpecificInfo>
</pcOperatorSpecificInfo>
</SetSAPCSubscription>","JOBID=1876;",""
"internal","node11609220240350672CAI3G1_2","/2","","","GET","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.40.35.373","00 00:00:00.003","0","","",""
"southbound","node11609220240350672CAI3G1_2","/2/1","","","SEARCH","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.40.35.373","00 00:00:00.002","0","dn: mscId=008615800000007,ou=multiSCs,dc=operator,dc=com
Search Scope: SUBTREE
Search Filter: (objectClass=*)
Time Limit Milliseconds : 0
Count Limit: 0
Return Object: False
DerefAliases: ALWAYS
DerefLink: False","dn: mscId=008615800000007,ou=multiSCs,dc=operator,dc=com
mscId: 008615800000007
objectClass: top
objectClass: CUDBMultiServiceConsumer

dn: serv=PCRF
Sms: 008615800000022
serv: PCRF
SSubId: 008615800000007
CDC: 7
SOpInf: uls_feixin_0_01:000
SOpInf: uls_feixin_2_01:202
SOpInf: uls_feixin_3_01:303
SOpInf: operateTime:20150402000000
SOpInf: sbt_feixin:0
SOpInf: sus_feixin:1
SOpInf: sbt_qq:1
SOpInf: sus_qq:2
SOpInf: usrBillCycleDate:98
SOpInf: PackageType:2
objectClass: top
objectClass: CUDBServiceAuxiliary
objectClass: SAPC
objectClass: SAPC1
objectClass: SAPC2
TrafId: usrIdentifier:008615800000007
TrafId: usrIMSI:460000000000011
GrpId: Silver
GrpId: Outpackage
GrpId: pg_feixin
GrpId: pg_qq
CharP: online

dn: GrpId=Silver,serv=PCRF
Gprio: 100
GrpId: Silver
objectClass: top
objectClass: SAPC3

dn: GrpId=Outpackage,serv=PCRF
StartD: 22-09-2016T02:40:34
Gprio: 30
GrpId: Outpackage
EndD: 29-09-2016
objectClass: top
objectClass: SAPC3

dn: GrpId=pg_feixin,serv=PCRF
StartD: 02-04-2015T00:00:08
Gprio: 100
GrpId: pg_feixin
EndD: 10-10-2016T11:11:18
objectClass: top
objectClass: SAPC3

dn: GrpId=pg_qq,serv=PCRF
StartD: 22-09-2016T02:40:34
Gprio: 100
GrpId: pg_qq
EndD: 10-10-2016T22:22:22
objectClass: top
objectClass: SAPC3

",""
"internal","node11609220240350672CAI3G1_2","/3","","","MODIFY","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.40.35.377","00 00:00:00.014","0","","",""
"southbound","node11609220240350672CAI3G1_2","/3/1","","","MODIFY","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.40.35.377","00 00:00:00.014","0","dn: serv=PCRF,mscId=008615800000007,ou=multiSCs,dc=operator,dc=com
changetype: modify
replace: SOpInf
SOpInf: uls_qq_2_01:011
SOpInf: uls_qq_2_02:201
SOpInf: uls_qq_2_03:301
SOpInf: uls_qq_36_01:021
SOpInf: uls_qq_9_01:22
SOpInf: uls_qq_9_02:32
SOpInf: uls_qq_1_01:201
SOpInf: operateTime:20150324111115
SOpInf: uls_feixin_0_01:000
SOpInf: uls_feixin_2_01:202
SOpInf: uls_feixin_3_01:303
SOpInf: sbt_feixin:0
SOpInf: sus_feixin:1
SOpInf: sbt_qq:1
SOpInf: sus_qq:2
SOpInf: usrBillCycleDate:98
SOpInf: PackageType:2
-
replace: CDC
CDC: 7
-
replace: CDC
CDC: 8","",""
"northbound","node11609220240350673CAI3G1_2","","","ISDN=008615800000007","Get","SUCCESSFUL","admin","node1","CAI3G1_2","SAPC@http://www.chinamobile.com/PCRF/","2016-09-22 02.40.35.429","00 00:00:00.029","0","<soapenv:Envelope xmlns:soapenv=""http://schemas.xmlsoap.org/soap/envelope/"" xmlns:pcrf=""http://www.chinamobile.com/PCRF/"" xmlns:pcrf1=""pcrf:soap""><soapenv:Header><pcrf:Header>
         <Address>127.0.0.1</Address>
         <Username>admin</Username>
         <Password>******</Password>
         <time>?</time>
         <serial>?</serial>
      </pcrf:Header></soapenv:Header><soapenv:Body>
      <pcrf1:getUsrLocation>
         <inPara>
            <subscriber>
               <attribute>
                  <key>usrIdentifier</key>
                  <value>008615800000007</value>
               </attribute>
            </subscriber>
         </inPara>
      </pcrf1:getUsrLocation>
   </soapenv:Body></soapenv:Envelope>","<S:Envelope xmlns:S=""http://schemas.xmlsoap.org/soap/envelope/""><S:Body><ns3:getUsrLocationResponse xmlns:ns2=""http://www.chinamobile.com/PCRF/"" xmlns:ns3=""pcrf:soap""><result><resultCode>0</resultCode><subscriber><attribute><key>usrIdentifier</key><value>008615800000007</value></attribute></subscriber><subscribedUsrLocation><attribute><key>ServiceCode</key><value>qq</value></attribute><attribute><key>UsrLocation</key><value>2-011,2-201,2-301,36-021,9-22,9-32,1-201</value></attribute></subscribedUsrLocation><subscribedUsrLocation><attribute><key>ServiceCode</key><value>feixin</value></attribute><attribute><key>UsrLocation</key><value>0-000,2-202,3-303</value></attribute></subscribedUsrLocation></result></ns3:getUsrLocationResponse></S:Body></S:Envelope>",""
"internal","node11609220240350673CAI3G1_2","/1","","pcSubscriberId=008615800000007","READ","SUCCESSFUL","admin","node1","","{http://schemas.ericsson.com/ma/SAPC/}GetSAPCSubscription","2016-09-22 02.40.35.447","00 00:00:00.000","0","","JOBID=1878;",""
"internal","node11609220240350673CAI3G1_2","/2","","","GET","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.40.35.447","00 00:00:00.003","0","","",""
"southbound","node11609220240350673CAI3G1_2","/2/1","","","SEARCH","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.40.35.448","00 00:00:00.001","0","dn: serv=PCRF,mscId=008615800000007,ou=multiSCs,dc=operator,dc=com
Search Scope: SUBTREE
Search Filter: (objectClass=*)
Time Limit Milliseconds : 0
Count Limit: 0
Return Object: False
DerefAliases: ALWAYS
DerefLink: False","dn: serv=PCRF,mscId=008615800000007,ou=multiSCs,dc=operator,dc=com
Sms: 008615800000022
serv: PCRF
SSubId: 008615800000007
CDC: 8
SOpInf: uls_qq_2_01:011
SOpInf: uls_qq_2_02:201
SOpInf: uls_qq_2_03:301
SOpInf: uls_qq_36_01:021
SOpInf: uls_qq_9_01:22
SOpInf: uls_qq_9_02:32
SOpInf: uls_qq_1_01:201
SOpInf: operateTime:20150324111115
SOpInf: uls_feixin_0_01:000
SOpInf: uls_feixin_2_01:202
SOpInf: uls_feixin_3_01:303
SOpInf: sbt_feixin:0
SOpInf: sus_feixin:1
SOpInf: sbt_qq:1
SOpInf: sus_qq:2
SOpInf: usrBillCycleDate:98
SOpInf: PackageType:2
objectClass: top
objectClass: CUDBServiceAuxiliary
objectClass: SAPC
objectClass: SAPC1
objectClass: SAPC2
TrafId: usrIdentifier:008615800000007
TrafId: usrIMSI:460000000000011
GrpId: Silver
GrpId: Outpackage
GrpId: pg_feixin
GrpId: pg_qq
CharP: online

dn: GrpId=Silver
Gprio: 100
GrpId: Silver
objectClass: top
objectClass: SAPC3

dn: GrpId=Outpackage
StartD: 22-09-2016T02:40:34
Gprio: 30
GrpId: Outpackage
EndD: 29-09-2016
objectClass: top
objectClass: SAPC3

dn: GrpId=pg_feixin
StartD: 02-04-2015T00:00:08
Gprio: 100
GrpId: pg_feixin
EndD: 10-10-2016T11:11:18
objectClass: top
objectClass: SAPC3

dn: GrpId=pg_qq
StartD: 22-09-2016T02:40:34
Gprio: 100
GrpId: pg_qq
EndD: 10-10-2016T22:22:22
objectClass: top
objectClass: SAPC3

",""
"northbound","node11609220240350674CAI3G1_2","","","ISDN=008615800000007","Set","SUCCESSFUL","admin","node1","CAI3G1_2","SAPC@http://www.chinamobile.com/PCRF/","2016-09-22 02.40.35.493","00 00:00:00.083","0","<soapenv:Envelope xmlns:soapenv=""http://schemas.xmlsoap.org/soap/envelope/"" xmlns:pcrf=""http://www.chinamobile.com/PCRF/"" xmlns:pcrf1=""pcrf:soap""><soapenv:Header><pcrf:Header>
         <Address>127.0.0.1</Address>
         <Username>admin</Username>
         <Password>******</Password>
         <time>?</time>
         <serial>?</serial>
      </pcrf:Header></soapenv:Header><soapenv:Body>
      <pcrf1:subscribeUsrSessionPolicy>
         <inPara>
            <subscriber>
               <attribute>
                  <key>usrIdentifier</key>
                  <value>008615800000007</value>
               </attribute>
            </subscriber>
            <subscribedUsrSessionPolicy>
               <attribute>
                  <key>usrSessionPolicyCode</key>
                  <value>100G</value>
               </attribute>
               <attribute>
                  <key>NotificationCycle</key>
                  <value>0</value>
               </attribute>
               <attribute>
                  <key>TerminalType</key>
                  <value>phone1</value>
               </attribute>
               <attribute>
                  <key>SessionPolicyStartDateTime</key>
                  <value>20150323000000</value>
               </attribute>
               <attribute>
                  <key>SessionPolicyEndDateTime</key>
                  <value>20150324000000</value>
               </attribute>
               <attribute>
                  <key>operateTime</key>
                  <value>20150402000000</value>
               </attribute>
            </subscribedUsrSessionPolicy>
            <subscribedUsrSessionPolicy>
               <attribute>
                  <key>usrSessionPolicyCode</key>
                  <value>20G</value>
               </attribute>
               <attribute>
                  <key>NotificationCycle</key>
                  <value>1</value>
               </attribute>
               <attribute>
                  <key>TerminalType</key>
                  <value>phone2</value>
               </attribute>
               <attribute>
                  <key>SessionPolicyStartDateTime</key>
                  <value>20150323000000</value>
               </attribute>
               <attribute>
                  <key>SessionPolicyEndDateTime</key>
                  <value>20150324000000</value>
               </attribute>
               <attribute>
                  <key>operateTime</key>
                  <value>20150402000000</value>
               </attribute>
            </subscribedUsrSessionPolicy>
         </inPara>
      </pcrf1:subscribeUsrSessionPolicy>
   </soapenv:Body></soapenv:Envelope>","<S:Envelope xmlns:S=""http://schemas.xmlsoap.org/soap/envelope/""><S:Body><ns3:subscribeUsrSessionPolicyResponse xmlns:ns2=""http://www.chinamobile.com/PCRF/"" xmlns:ns3=""pcrf:soap""><result><resultCode>0</resultCode></result></ns3:subscribeUsrSessionPolicyResponse></S:Body></S:Envelope>",""
"internal","node11609220240350674CAI3G1_2","/1","","pcSubscriberId=008615800000007","UPDATE","SUCCESSFUL","admin","node1","","{http://schemas.ericsson.com/ma/SAPC/}SetSAPCSubscription","2016-09-22 02.40.35.533","00 00:00:00.001","0","<?xml version=""1.0"" encoding=""ISO-8859-1"" standalone=""yes""?>
<SetSAPCSubscription xmlns=""http://schemas.ericsson.com/ma/SAPC/"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" pcSubscriberId=""008615800000007"">
<pcGroup pcGroupId=""sp_100G"">
<pcGroupId>sp_100G</pcGroupId>
<pcGroupPriority>200</pcGroupPriority>
<pcGroupStartDate>23-03-2015T00:00:00</pcGroupStartDate>
<pcGroupEndDate>24-03-2015T00:00:00</pcGroupEndDate>
</pcGroup>
<pcGroup pcGroupId=""sp_20G"">
<pcGroupId>sp_20G</pcGroupId>
<pcGroupPriority>300</pcGroupPriority>
<pcGroupStartDate>23-03-2015T00:00:00</pcGroupStartDate>
<pcGroupEndDate>24-03-2015T00:00:00</pcGroupEndDate>
</pcGroup>
<pcOperatorSpecificInfo pcOperatorSpecificInfo=""nc_100G:0"">
<pcOperatorSpecificInfo>nc_100G:0</pcOperatorSpecificInfo>
</pcOperatorSpecificInfo>
<pcOperatorSpecificInfo pcOperatorSpecificInfo=""nc_20G:1"">
<pcOperatorSpecificInfo>nc_20G:1</pcOperatorSpecificInfo>
</pcOperatorSpecificInfo>
<pcOperatorSpecificInfo pcOperatorSpecificInfo=""tt_100G:phone1"">
<pcOperatorSpecificInfo>tt_100G:phone1</pcOperatorSpecificInfo>
</pcOperatorSpecificInfo>
<pcOperatorSpecificInfo pcOperatorSpecificInfo=""tt_20G:phone2"">
<pcOperatorSpecificInfo>tt_20G:phone2</pcOperatorSpecificInfo>
</pcOperatorSpecificInfo>
<pcOperatorSpecificInfo pcOperatorSpecificInfo=""operateTime:20150324111115"" xsi:nil=""true""/>
<pcOperatorSpecificInfo pcOperatorSpecificInfo=""operateTime:20150402000000"">
<pcOperatorSpecificInfo>operateTime:20150402000000</pcOperatorSpecificInfo>
</pcOperatorSpecificInfo>
</SetSAPCSubscription>","JOBID=1881;",""
"internal","node11609220240350674CAI3G1_2","/2","","","GET","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.40.35.536","00 00:00:00.003","0","","",""
"southbound","node11609220240350674CAI3G1_2","/2/1","","","SEARCH","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.40.35.536","00 00:00:00.002","0","dn: mscId=008615800000007,ou=multiSCs,dc=operator,dc=com
Search Scope: SUBTREE
Search Filter: (objectClass=*)
Time Limit Milliseconds : 0
Count Limit: 0
Return Object: False
DerefAliases: ALWAYS
DerefLink: False","dn: mscId=008615800000007,ou=multiSCs,dc=operator,dc=com
mscId: 008615800000007
objectClass: top
objectClass: CUDBMultiServiceConsumer

dn: serv=PCRF
Sms: 008615800000022
serv: PCRF
SSubId: 008615800000007
CDC: 8
SOpInf: uls_qq_2_01:011
SOpInf: uls_qq_2_02:201
SOpInf: uls_qq_2_03:301
SOpInf: uls_qq_36_01:021
SOpInf: uls_qq_9_01:22
SOpInf: uls_qq_9_02:32
SOpInf: uls_qq_1_01:201
SOpInf: operateTime:20150324111115
SOpInf: uls_feixin_0_01:000
SOpInf: uls_feixin_2_01:202
SOpInf: uls_feixin_3_01:303
SOpInf: sbt_feixin:0
SOpInf: sus_feixin:1
SOpInf: sbt_qq:1
SOpInf: sus_qq:2
SOpInf: usrBillCycleDate:98
SOpInf: PackageType:2
objectClass: top
objectClass: CUDBServiceAuxiliary
objectClass: SAPC
objectClass: SAPC1
objectClass: SAPC2
TrafId: usrIdentifier:008615800000007
TrafId: usrIMSI:460000000000011
GrpId: Silver
GrpId: Outpackage
GrpId: pg_feixin
GrpId: pg_qq
CharP: online

dn: GrpId=Silver,serv=PCRF
Gprio: 100
GrpId: Silver
objectClass: top
objectClass: SAPC3

dn: GrpId=Outpackage,serv=PCRF
StartD: 22-09-2016T02:40:34
Gprio: 30
GrpId: Outpackage
EndD: 29-09-2016
objectClass: top
objectClass: SAPC3

dn: GrpId=pg_feixin,serv=PCRF
StartD: 02-04-2015T00:00:08
Gprio: 100
GrpId: pg_feixin
EndD: 10-10-2016T11:11:18
objectClass: top
objectClass: SAPC3

dn: GrpId=pg_qq,serv=PCRF
StartD: 22-09-2016T02:40:34
Gprio: 100
GrpId: pg_qq
EndD: 10-10-2016T22:22:22
objectClass: top
objectClass: SAPC3

",""
"internal","node11609220240350674CAI3G1_2","/3","","","MODIFY","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.40.35.541","00 00:00:00.010","0","","",""
"southbound","node11609220240350674CAI3G1_2","/3/1","","","MODIFY","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.40.35.541","00 00:00:00.010","0","dn: serv=PCRF,mscId=008615800000007,ou=multiSCs,dc=operator,dc=com
changetype: modify
add: GrpId
GrpId: sp_100G
GrpId: sp_20G
-
replace: SOpInf
SOpInf: nc_100G:0
SOpInf: nc_20G:1
SOpInf: tt_100G:phone1
SOpInf: tt_20G:phone2
SOpInf: operateTime:20150402000000
SOpInf: uls_qq_2_01:011
SOpInf: uls_qq_2_02:201
SOpInf: uls_qq_2_03:301
SOpInf: uls_qq_36_01:021
SOpInf: uls_qq_9_01:22
SOpInf: uls_qq_9_02:32
SOpInf: uls_qq_1_01:201
SOpInf: uls_feixin_0_01:000
SOpInf: uls_feixin_2_01:202
SOpInf: uls_feixin_3_01:303
SOpInf: sbt_feixin:0
SOpInf: sus_feixin:1
SOpInf: sbt_qq:1
SOpInf: sus_qq:2
SOpInf: usrBillCycleDate:98
SOpInf: PackageType:2
-
replace: CDC
CDC: 8
-
replace: CDC
CDC: 9","",""
"internal","node11609220240350674CAI3G1_2","/4","","","ADD","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.40.35.552","00 00:00:00.012","0","","",""
"southbound","node11609220240350674CAI3G1_2","/4/1","","","ADD","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.40.35.552","00 00:00:00.012","0","dn: GrpId=sp_100G,serv=PCRF,mscId=008615800000007,ou=multiSCs,dc=operator,dc=com
changetype: add
GrpId: sp_100G
Gprio: 200
StartD: 23-03-2015T00:00:00
EndD: 24-03-2015T00:00:00
objectClass: top
objectClass: SAPC3","",""
"internal","node11609220240350674CAI3G1_2","/5","","","ADD","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.40.35.564","00 00:00:00.008","0","","",""
"southbound","node11609220240350674CAI3G1_2","/5/1","","","ADD","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.40.35.565","00 00:00:00.006","0","dn: GrpId=sp_20G,serv=PCRF,mscId=008615800000007,ou=multiSCs,dc=operator,dc=com
changetype: add
GrpId: sp_20G
Gprio: 300
StartD: 23-03-2015T00:00:00
EndD: 24-03-2015T00:00:00
objectClass: top
objectClass: SAPC3","",""
"northbound","node11609220240350675CAI3G1_2","","","ISDN=008615800000007","Get","SUCCESSFUL","admin","node1","CAI3G1_2","SAPC@http://www.chinamobile.com/PCRF/","2016-09-22 02.40.35.614","00 00:00:00.044","0","<soapenv:Envelope xmlns:soapenv=""http://schemas.xmlsoap.org/soap/envelope/"" xmlns:pcrf=""http://www.chinamobile.com/PCRF/"" xmlns:pcrf1=""pcrf:soap""><soapenv:Header><pcrf:Header>
         <Address>127.0.0.1</Address>
         <Username>admin</Username>
         <Password>******</Password>
         <time>?</time>
         <serial>?</serial>
      </pcrf:Header></soapenv:Header><soapenv:Body>
      <pcrf1:getSubscriberAllUsrSessionPolicy>
         <inPara>
            <subscriber>
               
               <attribute>
                  <key>usrIdentifier</key>
                  <value>008615800000007</value>
               </attribute>
            </subscriber>
         </inPara>
      </pcrf1:getSubscriberAllUsrSessionPolicy>
   </soapenv:Body></soapenv:Envelope>","<S:Envelope xmlns:S=""http://schemas.xmlsoap.org/soap/envelope/""><S:Body><ns3:getSubscriberAllUsrSessionPolicyResponse xmlns:ns2=""http://www.chinamobile.com/PCRF/"" xmlns:ns3=""pcrf:soap""><result><resultCode>0</resultCode><subscriber><attribute><key>usrIdentifier</key><value>008615800000007</value></attribute></subscriber><subscribedUsrSessionPolicy><attribute><key>usrSessionPolicyCode</key><value>100G</value></attribute><attribute><key>NotificationCycle</key><value>0</value></attribute><attribute><key>TerminalType</key><value>phone1</value></attribute><attribute><key>SessionPolicyStartDateTime</key><value>20150323000000</value></attribute><attribute><key>SessionPolicyEndDateTime</key><value>20150324000000</value></attribute></subscribedUsrSessionPolicy><subscribedUsrSessionPolicy><attribute><key>usrSessionPolicyCode</key><value>20G</value></attribute><attribute><key>NotificationCycle</key><value>1</value></attribute><attribute><key>TerminalType</key><value>phone2</value></attribute><attribute><key>SessionPolicyStartDateTime</key><value>20150323000000</value></attribute><attribute><key>SessionPolicyEndDateTime</key><value>20150324000000</value></attribute></subscribedUsrSessionPolicy></result></ns3:getSubscriberAllUsrSessionPolicyResponse></S:Body></S:Envelope>",""
"internal","node11609220240350675CAI3G1_2","/1","","pcSubscriberId=008615800000007","READ","SUCCESSFUL","admin","node1","","{http://schemas.ericsson.com/ma/SAPC/}GetSAPCSubscription","2016-09-22 02.40.35.643","00 00:00:00.001","0","","JOBID=1883;",""
"internal","node11609220240350675CAI3G1_2","/2","","","GET","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.40.35.644","00 00:00:00.002","0","","",""
